,SR,TaSharks,MaxL,Depth,Chla_median,Chla_sd,SST_median,SST_sd,pop_50km,pop_500km,Dist_nearest_pop,Dist_nearest_market,HDI,Dcoast_km,DCoralT_km,DistSeamount_km,GDP,Dist_SMT1500,FishingEffort01,FishingEffort05
TIM039,2,3.06,66.8,86.66,0.292329997,0.384119586,29.0125,1.755316522,0,2683563,206.0182095,332.4205151,0.932662115,170.5554769,316.6489577,456.344574,1453770.211,456.344574,0,0
TIM041,1,3.32,48,115.94,0.3472635,0.372991658,28.8825,1.792755015,0,2776296,244.0605423,364.7494836,0.932662115,201.2627852,268.5415037,418.5244714,1453770.211,418.5244714,0,0
TIM042,5,3.530000004,116.74,112.28,0.3472635,0.372991658,28.8995,1.797895059,0,2772121,242.6770621,364.6690201,0.932662115,200.0319593,269.4845015,419.7474391,1453770.211,419.7474391,0,0
TIM043,4,3.405294118,57.54117647,103.4,0.3472635,0.372991658,28.9095,1.801965157,0,2766586,240.7894439,363.4895248,0.932662115,198.4101885,271.4672897,421.4539353,1453770.211,421.4539353,0,0
TIM044,2,3.40153847,62.76923077,101.31,0.3472635,0.372991658,28.9025,1.802553518,0,2769137,241.0569066,364.6066985,0.932662115,198.5892048,270.5726308,421.1789794,1453770.211,421.1789794,0,0
TIM045,4,3.776666692,118.3333333,81.2,0.3472635,0.372991658,28.9035,1.798377197,0,2769946,241.5080473,364.9320643,0.932662115,198.9750123,270.0708428,420.7709323,1453770.211,420.7709323,0,0
TIM046,9,4.120370428,229.7777778,75.19,0.3472635,0.372991658,28.8945,1.803046218,0,2769946,241.0466744,365.1203769,0.932662115,198.5537271,270.2487548,421.1728505,1453770.211,421.1728505,0,0
TIM047,1,3.32,48,108.82,0.3472635,0.372991658,28.8945,1.803046218,0,2768182,240.1444255,365.1668018,0.932662115,197.7463885,270.8048395,421.9683077,1453770.211,421.9683077,0,0
TIM048,4,3.405294118,57.54117647,110.9,0.3472635,0.372991658,28.895,1.807160386,0,2766421,239.5747217,365.3751674,0.932662115,197.2277649,271.0418759,422.4661453,1453770.211,422.4661453,0,0
TIM049,2,3.30375,49.175,109.17,0.294567004,0.307916457,28.903,1.811842768,0,2766274,238.0837167,367.0437382,0.932662115,195.8195656,270.9499528,423.7534773,1453770.211,423.7534773,0,0
TIM050,2,3.372105263,53.89473684,106.52,0.294567004,0.307916457,28.9265,1.812289023,0,2764360,237.3179082,367.267892,0.932662115,195.1270357,271.3095286,424.428786,1453770.211,424.428786,0,0
TIM051,5,3.352635468,64.78423645,89.32,0.3472635,0.372991658,28.9235,1.804358009,0,2774121,240.7458401,368.9722066,0.932662115,198.1106004,267.9894317,421.3828846,1453770.211,421.3828846,0,0
TIM052,3,3.294615385,56.68461538,74.25,0.3472635,0.372991658,28.9055,1.799560841,0,2773333,241.164892,368.0040929,0.932662115,198.5243395,268.3300447,421.016358,1453770.211,421.016358,0,0
TIM053,3,3.414409722,58.50198413,74.83,0.3472635,0.372991658,28.905,1.803837103,0,2771971,240.9165126,367.3725257,0.932662115,198.3304899,268.8928607,421.2426983,1453770.211,421.2426983,0,0
TIM054,5,3.492321429,81.05714286,68.11,0.3472635,0.372991658,28.9015,1.799270997,0,2771971,241.5874944,367.4278613,0.932662115,198.9263487,268.4219991,420.6483428,1453770.211,420.6483428,0,0
TIM055,5,4.093461604,195.7384615,60.56,0.3472635,0.372991658,28.9025,1.798843459,0,2771394,241.5124082,366.3819699,0.932662115,198.9074455,269.137988,420.7315459,1453770.211,420.7315459,0,0
TIM056,6,4.20500008,212.11,59.97,0.3472635,0.372991658,28.9035,1.798377197,0,2769946,241.3989443,365.6945364,0.932662115,198.8393942,269.6517471,420.8468416,1453770.211,420.8468416,0,0
TIM057,7,3.907500005,180.525,77.16,0.3472635,0.372991658,28.9025,1.798843459,0,2774109,242.0522192,365.9805674,0.932662115,199.4082636,269.0452981,420.2630358,1453770.211,420.2630358,0,0
TIM058,4,3.62,77.2,111.66,0.3472635,0.372991658,28.896,1.793788938,0,2775981,243.1126726,366.1197395,0.932662115,200.3476973,268.2708605,419.3230684,1453770.211,419.3230684,0,0
TIM059,8,3.411411111,76.54863492,115.23,0.3472635,0.372991658,28.8935,1.793243336,0,2775127,243.4059686,365.5201982,0.932662115,200.6389938,268.4665341,419.0789849,1453770.211,419.0789849,0,0
TIM061,4,3.457,90.52,126.87,0.351722986,0.301365271,28.8665,1.777403763,0,2788891,247.6073486,368.6502626,0.932662115,204.2421696,263.7700437,415.3087349,1453770.211,415.3087349,0,0
TIM062,4,3.331632654,57.97142857,115.75,0.351722986,0.301365271,28.8745,1.783268227,0,2784005,245.2213282,368.5556915,0.932662115,202.1178873,265.3584963,417.4210842,1453770.211,417.4210842,0,0
TIM063,2,3.41,58.18181818,119.39,0.351722986,0.301365271,28.8875,1.783872282,0,2787079,246.003005,369.2296372,0.932662115,202.7867901,264.4287941,416.7248917,1453770.211,416.7248917,0,0
TIM064,5,3.47,62.16666667,124.58,0.351722986,0.301365271,28.8915,1.778463507,0,2790953,246.7031921,370.2566775,0.932662115,203.3701803,263.3298493,416.10345,1453770.211,416.10345,0,0
TIM065,2,3.347419355,48.70967742,118.56,0.351722986,0.301365271,28.899,1.789442239,0,2785297,244.7355297,369.5151164,0.932662115,201.6451095,265.0628091,417.8469179,1453770.211,417.8469179,0,0
TIM066,4,3.715,78.5,119.85,0.351722986,0.301365271,28.8965,1.784290789,0,2786805,245.0888171,370.5714723,0.932662115,201.9192691,264.1685232,417.5362005,1453770.211,417.5362005,0,0
TIM067,2,3.756666667,72.06666667,121.85,0.351722986,0.301365271,28.9015,1.784599837,0,2789723,245.4319151,371.7369743,0.932662115,202.1833388,263.2152016,417.2428914,1453770.211,417.2428914,0,0
TIM068,4,3.310714286,55.3,119.2,0.351722986,0.301365271,28.905,1.790005742,0,2785177,243.950708,371.4078631,0.932662115,200.8751704,264.3773842,418.553858,1453770.211,418.553858,0,0
TIM069,3,3.513333346,205.4,121.19,0.353632987,0.314723188,28.908,1.78996175,0,2786646,244.3238679,372.320318,0.932662115,201.1770134,263.5651744,418.2365097,1453770.211,418.2365097,0,0
TIM070,4,3.576632653,117.0489796,125.93,0.353632987,0.314723188,28.9205,1.78966215,0,2789530,244.6154128,373.6497891,0.932662115,201.395963,262.548596,418.0076113,1453770.211,418.0076113,0,0
TIM071,0,0,0,102.38,0.228833504,0.189949946,29.093,1.607470177,0,2993706,286.6499614,358.2474786,0.684258402,247.6147699,216.2349645,372.5374194,888538.201,372.5374194,0,0
TIM072,2,3.55,73.1,106.97,0.231773995,0.178999892,29.076,1.612007238,0,2989813,287.4571373,359.1552315,0.684258402,247.4340563,216.9225682,372.6190422,888538.201,372.6190422,0,0
TIM073,2,3.243333333,49.88,106.45,0.231773995,0.178999892,29.073,1.608348713,0,2986428,287.8933732,359.7527089,0.684258402,247.5840179,217.2342719,372.3943478,888538.201,372.3943478,0,0
TIM074,1,3.27,30,109.21,0.231773995,0.178999892,29.0615,1.612878762,0,2983242,288.9887694,360.9915058,0.684258402,247.3703498,218.1599996,372.4894069,888538.201,372.4894069,0,0
TIM075,6,3.835069444,121.9039683,78.21,0.231773995,0.178999892,29.0615,1.608725108,0,2986059,288.421167,360.7641082,0.684258402,248.4431036,217.4429641,371.391271,888538.201,371.391271,0,0
TIM076,1,2.8,35,62.58,0.231773995,0.178999892,29.0705,1.604779967,0,2988971,287.6165854,360.1480627,0.684258402,249.2782685,216.5945438,370.5788132,888538.201,370.5788132,0,0
TIM077,5,3.827142868,196.5714286,63.95,0.231773995,0.178999892,29.079,1.601144241,0,2996212,286.2957574,359.1167273,0.684258402,250.6014667,215.21234,369.2987014,888538.201,369.2987014,0,0
TIM078,6,3.604404762,146.4971429,84.58,0.231773995,0.178999892,29.0895,1.600763735,0,2999527,285.5697788,358.3418353,0.684258402,250.843826,214.576344,369.1263457,888538.201,369.1263457,0,0
TIM079,1,4.17,70,88.93,0.231773995,0.178999892,29.0895,1.600763735,0,2996548,285.8493174,358.3802668,0.684258402,250.1474942,214.9742524,369.8529042,888538.201,369.8529042,0,0
TIM080,2,3.520277777,63.01587302,95.41,0.231773995,0.178999892,29.082,1.604404975,0,2992942,286.7533203,358.9566312,0.684258402,248.9433419,215.9926725,371.0539111,888538.201,371.0539111,0,0
TIM081,4,3.4775,105.3,95,0.231773995,0.178999892,29.0695,1.613592926,0,2969885,290.824041,363.2040439,0.684258402,247.3648538,219.6256133,372.3047921,888538.201,372.3047921,0,0
TIM082,4,3.60000001,157.46,90.92,0.231773995,0.178999892,29.0635,1.609132734,0,2982702,289.3497421,361.590148,0.684258402,247.7484336,218.3547804,372.0390033,888538.201,372.0390033,0,0
TIM083,1,3.09,53.64,61.52,0.231773995,0.178999892,29.0635,1.609132734,0,2985400,288.685433,361.1716439,0.684258402,248.650494,217.6013553,371.1376431,888538.201,371.1376431,0,0
TIM084,3,3.332111111,61.46234921,60.49,0.231773995,0.178999892,29.061,1.605224896,0,2985400,288.3383383,361.0107044,0.684258402,249.2582192,217.1726059,370.5197748,888538.201,370.5197748,0,0
TIM085,5,3.592111111,81.64634921,63.8,0.231773995,0.178999892,29.06,1.60585506,0,2985172,288.3397578,361.2941934,0.684258402,249.9272955,217.0034947,369.8010363,888538.201,369.8010363,0,0
TIM086,5,3.457189542,62.77217554,59.01,0.231773995,0.178999892,29.06,1.60585506,0,2982111,289.0285458,361.8005625,0.684258402,249.1620745,217.7450961,370.5531109,888538.201,370.5531109,0,0
TIM087,3,3.27625,100.275,84,0.231773995,0.178999892,29.0605,1.610245903,0,2979198,290.0982476,362.906043,0.684258402,248.7369717,218.7031558,370.9092936,888538.201,370.9092936,0,0
TIM088,3,3.435,60.55,89.44,0.231773995,0.178999892,29.055,1.611184465,0,2965213,291.403012,364.4269724,0.684258402,248.6473311,219.7641443,370.9058108,888538.201,370.9058108,0,0
TIM089,2,3.097142857,64.11428571,99.75,0.231773995,0.178999892,29.041,1.609095269,0,2975419,291.2382752,364.6343358,0.684258402,249.6389363,219.377904,369.8805885,888538.201,369.8805885,0,0
TIM090,6,3.441818185,87.64,98.81,0.231773995,0.178999892,29.044,1.604500419,0,2978870,290.0565471,363.4826813,0.684258402,250.2589187,218.2788968,369.3069827,888538.201,369.3069827,0,0
TIM091,4,3.248364197,64.61287478,106.34,0.172340497,0.208136613,29.038,1.603095963,0,2982102,290.0223653,363.8958024,0.684258402,251.3793416,217.9571277,368.1388178,888538.201,368.1388178,0,0
TIM092,4,3.333333333,62.3,105.1,0.172340497,0.208136613,29.041,1.601538789,0,2984979,289.1154201,362.8953507,0.684258402,251.563639,217.1911145,368.0029413,888538.201,368.0029413,0,0
TIM093,9,3.449801576,100.4234921,100.21,0.231773995,0.178999892,29.044,1.604500419,0,2981859,289.1643469,362.679842,0.684258402,250.8923421,217.4066778,368.7049221,888538.201,368.7049221,0,0
TIM094,6,3.303722222,61.89384127,91.05,0.231773995,0.178999892,29.0555,1.606624324,0,2982085,289.2566488,362.4072294,0.684258402,249.9622691,217.7215165,369.6804591,888538.201,369.6804591,0,0
TIM095,4,3.431825397,77.34920635,90.16,0.172340497,0.208136613,29.0575,1.602394132,0,2988703,287.8109022,361.1010664,0.684258402,250.9829663,216.3122975,368.7230255,888538.201,368.7230255,0,0
TIM096,3,3.293076923,46.43384615,99.98,0.172340497,0.208136613,29.064,1.599276641,0,2992214,287.4022105,360.939342,0.684258402,251.7707858,215.7832923,367.9206389,888538.201,367.9206389,0,0
TIM097,2,3.28,39.33333333,104.09,0.172340497,0.208136613,29.056,1.597453984,0,2992380,287.2529137,361.1029238,0.684258402,252.5989241,215.4461471,367.0535218,888538.201,367.0535218,0,0
TIM098,4,3.272142857,48.23904762,105.83,0.172340497,0.208136613,29.056,1.597453984,0,2996163,286.8975382,360.9619531,0.684258402,253.2870777,214.981922,366.3541516,888538.201,366.3541516,0,0
TIM099,5,3.32487988,48.82896611,105.26,0.172340497,0.208136613,29.0465,1.59882887,0,2990237,288.1200494,362.3750565,0.684258402,253.1940408,215.9691355,366.3617718,888538.201,366.3617718,0,0
TIM100,4,3.296785714,43.98714286,106.88,0.172340497,0.208136613,29.052,1.600366213,0,2986497,289.035378,363.235278,0.684258402,252.6408502,216.8399296,366.8826557,888538.201,366.8826557,0,0
TIM101,4,3.64773806,156.4638095,96.55,0.228833504,0.189949946,29.077,1.600216643,0,3007211,283.9316337,356.3661123,0.684258402,250.88325,213.2708457,369.3171294,888538.201,369.3171294,0,0
TIM102,3,3.3855,51.61,92.17,0.262289003,0.211927941,29.076,1.593938988,0,3015569,282.8036793,355.6322859,0.684258402,252.345281,212.0086189,367.8644448,888538.201,367.8644448,0,0
TIM103,5,3.499090913,103.1272727,100.25,0.262289003,0.211927941,29.076,1.593938988,0,3018935,282.1681297,355.2543973,0.684258402,253.2504944,211.2744546,366.9556389,888538.201,366.9556389,0,0
TIM104,5,3.517222227,155.0902494,99.28,0.205694996,0.227802955,29.0775,1.594082709,0,3015488,282.6974098,356.01584,0.684258402,253.52265,211.6190679,366.5747917,888538.201,366.5747917,0,0
TIM105,3,3.16,100.8266667,89.01,0.205694996,0.227802955,29.0875,1.594366256,0,3011330,283.7491914,357.2374841,0.684258402,253.4043766,212.476354,366.5614726,888538.201,366.5614726,0,0
TIM106,4,3.247272727,56.8,99.62,0.205694996,0.227802955,29.0855,1.595507079,0,2998595,285.567345,359.0555498,0.684258402,252.5263834,214.1378188,367.2962213,888538.201,367.2962213,0,0
TIM107,2,3.343333333,74.13333333,85.81,0.205694996,0.227802955,29.0775,1.598440924,0,2995686,286.773854,360.0204119,0.684258402,251.373558,215.3911239,368.4080786,888538.201,368.4080786,0,0
TIM108,4,3.455569625,71.03797468,59.8,0.231773995,0.178999892,29.0895,1.600763735,0,2996548,286.4848468,359.0914569,0.684258402,250.0089937,215.5126911,369.9214031,888538.201,369.9214031,0,0
TIM109,4,3.399090909,64.69090909,86.16,0.205694996,0.227802955,29.083,1.597165818,0,3006417,284.6327049,357.4494679,0.684258402,251.4091867,213.6913272,368.6315801,888538.201,368.6315801,0,0
TIM110,5,3.573636374,95.6,91.78,0.205694996,0.227802955,29.095,1.597403544,0,3002440,284.4627652,357.4392912,0.684258402,251.8627976,213.4406528,368.1562076,888538.201,368.1562076,0,0
TIM111,1,4.210000038,430,118.2,0.273687989,0.371266218,28.8885,1.787785557,0,2779243,245.3645276,365.6799576,0.932662115,202.3792041,267.1051189,417.3459217,1453770.211,417.3459217,0,0
TIM112,3,3.73875,56.75,117.92,0.273687989,0.371266218,28.891,1.788393962,0,2780290,245.2973444,366.9864548,0.932662115,202.2558552,266.3101332,417.3749067,1453770.211,417.3749067,0,0
TIM113,1,4.380000114,240,109.75,0.3472635,0.372991658,28.891,1.788393962,0,2779102,243.9705785,367.2249297,0.932662115,201.0610455,267.0108096,418.543516,1453770.211,418.543516,0,0
TIM114,2,3.324,48.26666667,113.1,0.273687989,0.371266218,28.8925,1.788932133,0,2779102,244.0806739,367.8617978,0.932662115,201.1306281,266.5338642,418.4373202,1453770.211,418.4373202,0,0
TIM115,2,3.529285714,93.62857143,100.98,0.3472635,0.372991658,28.897,1.794279626,0,2777071,243.2449909,367.7512989,0.932662115,200.3901624,267.1433046,419.1779607,1453770.211,419.1779607,0,0
TIM116,1,2.93,76.2,77.75,0.3472635,0.372991658,28.897,1.794279626,0,2775893,242.5728444,368.0419678,0.932662115,199.7780602,267.3929974,419.7697114,1453770.211,419.7697114,0,0
TIM117,1,3.32,48,76.96,0.3472635,0.372991658,28.9015,1.794688162,0,2776894,242.4125155,368.998068,0.932662115,199.5950666,266.8906211,419.9060665,1453770.211,419.9060665,0,0
TIM118,2,3.79,124,100.29,0.3472635,0.372991658,28.9115,1.794968369,0,2779039,243.0023471,369.5692658,0.932662115,200.098012,266.1476211,419.3828901,1453770.211,419.3828901,0,0
TIM120,2,3.281,50.82,111.97,0.3472635,0.372991658,28.9105,1.795043698,0,2780056,242.5318162,370.7997086,0.932662115,199.6325877,265.6778419,419.8066549,1453770.211,419.8066549,0,0
TON101,0,0,0,300,0.085987002,0.024539019,24.702,1.603553985,0,3837,390.1741837,505.3015688,0.704959221,326.4923754,2380.981985,107.3472644,434.3863077,107.3472644,0,0
TON103,0,0,0,300,0.460755497,0.205339598,24.702,1.603553985,0,3837,390.1463805,505.5928196,0.704959221,326.4690594,2380.525286,107.3559694,434.3863077,107.3559694,0,0
TON105,1,4.5,200,726,0.460755497,0.205339598,24.702,1.603553985,0,3447,390.1191338,505.8843334,0.704959221,326.4464971,2380.06859,107.3669374,434.3863077,107.3669374,0,0
TON106,0,0,0,865,0.460755497,0.205339598,24.782,1.599579104,0,9567,386.1233303,502.9629677,0.704959221,322.6540068,2378.516331,103.5838952,434.3863077,103.5838952,0,0
TON107,1,3.5,50,1560,0.460755497,0.205339598,24.782,1.599579104,0,9567,386.098221,503.1885912,0.704959221,322.632858,2378.158864,103.5909228,434.3863077,103.5909228,0,0
TON109,0,0,0,1620,0.460755497,0.205339598,24.798,1.595495433,0,6905,386.048934,503.6403936,0.704959221,322.5918629,2377.443702,103.6091833,434.3863077,103.6091833,0,0
TON110,0,0,0,840,0.460755497,0.205339598,24.798,1.595495433,0,4997,386.0247333,503.8664262,0.704959221,322.5719933,2377.086182,103.6203766,434.3863077,103.6203766,0,0
TON111,0,0,0,735,0.126899004,0.166311693,24.742,1.610536463,0,24921,384.0768314,498.6051613,0.704959221,320.6914039,2381.775985,101.364051,434.3863077,101.364051,0,0
TON112,0,0,0,720,0.126899004,0.166311693,24.742,1.610536463,0,24921,384.1513541,498.818953,0.704959221,320.7627425,2381.580682,101.4463933,434.3863077,101.4463933,0,0
TON113,0,0,0,500,0.126899004,0.166311693,24.742,1.610536463,0,24921,384.2259036,499.0326976,0.704959221,320.8341678,2381.385325,101.5292228,434.3863077,101.5292228,0,0
TON114,0,0,0,500,0.126899004,0.166311693,24.748,1.608241671,0,21115,384.3007123,499.2465487,0.704959221,320.9059001,2381.190025,101.6127571,434.3863077,101.6127571,0,0
TON115,1,3.09,53.64,902,0.126899004,0.166311693,24.748,1.608241671,0,18553,384.3755477,499.4603525,0.704959221,320.977719,2380.994672,101.6967758,434.3863077,101.6967758,0,0
TON116,0,0,0,720,0.126899004,0.166311693,24.762,1.616331422,0,48398,383.1216221,496.1480535,0.704959221,319.7822582,2383.869718,100.3605441,434.3863077,100.3605441,0,0
TON117,0,0,0,720,0.126899004,0.166311693,24.76,1.614255842,0,48398,382.9908567,496.32554,0.704959221,319.658218,2383.436905,100.2478377,434.3863077,100.2478377,0,0
TON118,0,0,0,700,0.126899004,0.166311693,24.76,1.614255842,0,47894,382.8605099,496.5033204,0.704959221,319.5347426,2383.004091,100.1369347,434.3863077,100.1369347,0,0
TON119,0,0,0,800,0.126899004,0.166311693,24.76,1.614255842,0,47894,382.730582,496.6813946,0.704959221,319.4118326,2382.571274,100.0278413,434.3863077,100.0278413,0,0
TON120,0,0,0,770,0.126899004,0.166311693,24.761,1.612117148,0,45563,382.6010737,496.859762,0.704959221,319.2894887,2382.138455,99.92056341,434.3863077,99.92056341,0,0
TON121,0,0,0,783,0.441888988,0.225020475,24.896,1.622221791,0,62595,349.3778685,463.5186372,0.704959221,287.9302165,2381.824635,68.99312614,434.3863077,68.99312614,0,0
TON122,0,0,0,34,0.235908002,0.213348867,24.896,1.622221791,0,62595,349.2512761,463.5755757,0.704959221,287.8071021,2381.585497,68.84871904,434.3863077,68.84871904,0,0
TON125,0,0,0,869,0.088326998,0.027038508,24.894,1.620026986,0,62555,348.8719438,463.7470587,0.704959221,287.4384439,2380.867783,68.41847789,434.3863077,68.41847789,0,0
TON126,0,0,0,650,0.235908002,0.213348867,24.891,1.623379391,0,62813,346.585233,460.5709091,0.704959221,285.316008,2381.973165,66.58674025,434.3863077,66.58674025,0,0
TON127,0,0,0,595,0.235908002,0.213348867,24.891,1.623379391,0,62733,346.8625982,460.9128803,0.704959221,285.5741868,2381.895527,66.81322114,434.3863077,66.81322114,0,0
TON128,0,0,0,595,0.235908002,0.213348867,24.891,1.623379391,0,62733,347.1400786,461.254782,0.704959221,285.8325491,2381.817978,67.04072943,434.3863077,67.04072943,0,0
TON129,0,0,0,595,0.235908002,0.213348867,24.891,1.623379391,0,62733,347.4176861,461.5967634,0.704959221,286.0911025,2381.740345,67.26923702,434.3863077,67.26923702,0,0
TON130,0,0,0,890,0.235908002,0.213348867,24.911,1.623865054,0,62733,347.695408,461.9386752,0.704959221,286.3498383,2381.6628,67.49875057,434.3863077,67.49875057,0,0
TON131,1,4.32,400,470,0.695862502,0.200648192,24.889,1.623142521,0,62555,351.9148528,466.021119,0.704959221,290.3122119,2381.914005,71.24537625,434.3863077,71.24537625,0,0
TON132,1,4.420000076,250,720,0.695862502,0.200648192,24.889,1.623142521,0,62555,352.1148517,466.2539838,0.704959221,290.4993217,2381.874785,71.41852614,434.3863077,71.41852614,0,0
TON133,0,0,0,720,0.695862502,0.200648192,24.89,1.621884187,0,62555,352.3148971,466.4868534,0.704959221,290.6865044,2381.835565,71.59203862,434.3863077,71.59203862,0,0
